C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|SORT|SORTOUT |SVP.MTH.W54H5705.PORTSV.VND 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|IEFBR14|SORTOUT |APP.SALVPNW.FTP.PARM 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|IEFBR14|OUTFILE |APP.SALVPNW.FTP.PARM 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|IEFBR14|SYSIN   |ENDVR.USR.PROD.EZTRIEVE(SV54E04A) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|FTP|SYSFTPD |ENDVR.USR.PROD.SYSIN(FTSDATA) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|FTP|INPUT   |ENDVR.USR.PROD.SYSIN(APFTPLW1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|FTP|        |APP.SALVPNW.FTP.PARM 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|FTP|SYSFTPD |ENDVR.USR.PROD.SYSIN(FTSDATA) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|FTP|INPUT   |ENDVR.USR.PROD.SYSIN(APFTPLW1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|FTP|        |ENDVR.USR.PROD.SYSIN(APFTPSA1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|SORT|SORTIN  |SVP.MTH.W54H5705.PORTSV.VHOLD 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CPNW.JCL|SORT|SORTOUT |SVP.MTH.W54H5705.HOLD.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|IEFBR14|DD1     |SVP.MTH.W54H5030 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|SORT|SORTIN  |SVP.MTH.W54H5030.HOLD 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|SORT|SORTOUT |SVP.MTH.W54H5030 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|IEFBR14|SORTOUT |APP.SALVSTK.FTP.PARM 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|IEFBR14|OUTFILE |APP.SALVSTK.FTP.PARM 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|IEFBR14|SYSIN   |ENDVR.USR.PROD.EZTRIEVE(SV54E05A) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|FTP|SYSFTPD |ENDVR.USR.PROD.SYSIN(FTSDATA) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|FTP|INPUT   |ENDVR.USR.PROD.SYSIN(APFTPLW1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|FTP|        |APP.SALVSTK.FTP.PARM 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|FTP|SYSFTPD |ENDVR.USR.PROD.SYSIN(FTSDATA) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|FTP|INPUT   |ENDVR.USR.PROD.SYSIN(APFTPLW1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|FTP|        |ENDVR.USR.PROD.SYSIN(APFTPSA1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|SORT|SORTIN  |SVP.MTH.W54H5030.HOLD 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|SORT|SORTOUT |SVP.MTH.W54H5030.HOLD.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P854CSTK.JCL|IDCAMS|SYSIN  D|ENDVR.USR.PROD.SYSIN(CSTKPRC1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|IDCAMS|DD1     |E@AG.USP.DAY.FTP.SALESADJ 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|IDCAMS|DD2     |USP.DAY.SALESADJ.BACKUP(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|IDCAMS|SYSIN   |ENDVR.USR.PROD.SYSIN(REPRO) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|IDCAMS|DD1     |E@AG.USP.DAY.FTP.SALESADJ 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|IDCAMS|DD2     |IMP.DAY.IM1405BA.SALESADJ(+1) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|IDCAMS|SYSIN   |ENDVR.USR.PROD.SYSIN(REPRO) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|IEFBR14|DELETE1 |E@AG.USP.DAY.FTP.SALESADJ 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|SCHPOST|*STEPLIB|ZXP.SSCH.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM1450.JCL|ESP|*STEPLIB|ZXP.CAESP.SCP.V5R1.SSCPLINK 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL||JOBLIB  |DBP.SYSTEM19.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL||        |DBP.IDMS.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL||        |ENDVR.USR.PROD.LOADLIB 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IDCAMS|ITEMPARM|IIT.DAY.IIFIXIT9.ITEMOUT(0) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IDCAMS|ITEMFILE|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1900AB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|IM9550BA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|IM9550BB|IMP.DAY.IM1900AB(0) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|IM9550BC|IMP.TMP.IM1900AB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1900AB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.DAY.IM1900AB(0) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1900AB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|IM9550BA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|IM9550BB|IMP.WEK.IM1900AB(0) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|IM9550BC|IMP.TMP.IM1900AB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550B|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1900AB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM1900AB(0) 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CB|IMP.WEK.IM1910FD.G0001V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CC|IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM1910FD.G0001V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CB|IMP.WEK.IM1910FD.G0002V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CC|IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM1910FD.G0002V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CB|IMP.WEK.IM1910FD.G0003V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CC|IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM1910FD.G0003V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CB|IMP.WEK.IM1910FD.G0004V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CC|IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM1910FD.G0004V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CB|IMP.WEK.IM1910FD.G0005V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CC|IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM1910FD.G0005V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CB|IMP.WEK.IM1910FD.G0006V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|IM9550CC|IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550C|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM1910FD.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM1910FD.G0006V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DB|IMP.WEK.IM2100EB.G0001V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DC|IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM2100EB.G0001V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DB|IMP.WEK.IM2100EB.G0002V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DC|IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM2100EB.G0002V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DB|IMP.WEK.IM2100EB.G0003V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DC|IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM2100EB.G0003V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DB|IMP.WEK.IM2100EB.G0004V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DC|IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTIN  |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|SORT|SORTOUT |IMP.WEK.IM2100EB.G0004V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IEFBR14|DELETE1 |IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DA|IMP.REQ.ITEMLIST.MOVE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DB|IMP.WEK.IM2100EB.G0005V00 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|IM9550DC|IMP.TMP.IM2100EB.WORKFILE 
C:/Users/dattas6/Desktop/Test/JCL/TYPRUN_SCAN_JCL/P8IM9550.JCL|IM9550D|TRFCOP  |BLP.DAY.OMI.TRAFFIC.COP 
